1722977793.392236,3,0.004764693,22573783413,-16.73
1722977793.392236,84,0.004813835,4214925222,-17.66
1722977793.392236,52,0.003676057,1053537350,-15.79
1722977793.392236,74,0.00854252,3320128796,-16.57
1722977794.996175,3,0.004960787,22573783413,-16.719999
1722977794.996175,84,0.004760123,4214925222,-17.620001
1722977794.996175,52,0.003509751,1053537350,-15.78
1722977794.996175,74,0.008788976,3320128796,-16.559999
1722977561.046344,3,0.004949684,22386551596,-16.790001
1722977561.046344,84,0.004830664,4026489821,-17.68
1722977561.046344,52,0.003669207,934837602,-15.82
1722977561.046344,74,0.008936703,3073128599,-16.6
1722977796.598325,3,0.004897015,22573783413,-16.73
1722977796.598325,84,0.00482128,4214925222,-17.620001
1722977796.598325,52,0.003630552,1053537350,-15.76
1722977796.598325,74,0.008845057,3320128796,-16.540001
1722977703.07483,3,0.006902295,22386551596,-17.549999
1722977703.07483,84,0.006780406,4026489821,-18.440001
1722977703.07483,52,0.004819911,934837602,-16.57
1722977703.07483,74,0.01248145,3073128599,-17.35
1722977482.185433,3,0.003334175,21905911072,-23.610001
1722977482.185433,84,0.005688799,3795561962,-24.469999
1722977482.185433,52,0.01318354,848418785,-22.690001
1722977482.185433,74,0.003800262,2583786806,-23.42
1722977690.245458,3,0.006123491,22386551596,-17.26
1722977690.245458,84,0.006030416,4026489821,-18.16
1722977690.245458,52,0.004380816,934837602,-16.209999
1722977690.245458,74,0.01084161,3073128599,-16.99
1722977551.38467,3,0.007118204,22386551596,-17.35
1722977551.38467,84,0.006082301,4026489821,-18.25
1722977551.38467,52,0.004619425,934837602,-16.450001
1722977551.38467,74,0.01101291,3073128599,-17.219999
1722977807.870124,3,0.004810837,22573783413,-16.73
1722977807.870124,84,0.004843103,4214925222,-17.629999
1722977807.870124,52,0.003613763,1053537350,-15.78
1722977807.870124,74,0.008739425,3320128796,-16.549999
1722977438.799328,3,0.009709901,21451130691,-21.27
1722977438.799328,84,0.02651522,3481439720,-22.16
1722977438.799328,52,0.02004766,697588387,-20.299999
1722977438.799328,74,0.009729776,2139341827,-21.059999
1722977812.710913,3,0.004695117,22573783413,-16.719999
1722977812.710913,84,0.004794684,4214925222,-17.620001
1722977812.710913,52,0.003514359,1053537350,-15.78
1722977812.710913,74,0.008521051,3320128796,-16.559999
1722977664.615569,3,0.004661829,22386551596,-16.719999
1722977664.615569,84,0.004685976,4026489821,-17.620001
1722977664.615569,52,0.003536024,934837602,-15.76
1722977664.615569,74,0.008439384,3073128599,-16.530001
1722977819.136628,3,0.004867055,22573783413,-16.74
1722977819.136628,84,0.004831085,4214925222,-17.629999
1722977819.136628,52,0.003700206,1053537350,-15.78
1722977819.136628,74,0.008825226,3320128796,-16.559999
1722977425.349645,3,0.02977248,21392731847,-20.18
1722977425.349645,84,0.01809979,3481439720,-21.07
1722977425.349645,52,0.01353403,697588387,-19.18
1722977425.349645,74,0.03282029,2057517864,-19.940001
1722977823.975147,3,0.004728075,22573783413,-16.719999
1722977823.975147,84,0.004783887,4214925222,-17.629999
1722977823.975147,52,0.003459392,1053537350,-15.78
1722977823.975147,74,0.008660199,3320128796,-16.559999
1722977299.185405,3,0.004798932,21392731847,-16.690001
